"OSIS_id","Chapter","Verse","ParsingCodePOS","ParsingCodeDetails","TextWithPunctuation","WordWithPunctuationStripped","NormalizedWord","Lemma"
43,01,14,"N","NSF","σὰρξ","σὰρξ","σάρξ","σάρξ"
43,01,14,"V","3AMI-S","ἐγένετο","ἐγένετο","ἐγένετο","γίνομαι"
43,01,14,"C",NULL,"καὶ","καὶ","καί","καί"
43,01,14,"V","3AAI-S","ἐσκήνωσεν","ἐσκήνωσεν","ἐσκήνωσε(ν)","σκηνόω"
43,01,14,"P",NULL,"ἐν","ἐν","ἐν","ἐν"
43,01,14,"RP","DP","ἡμῖν,","ἡμῖν","ἡμῖν","ἐγώ"
43,01,14,"C",NULL,"καὶ","καὶ","καί","καί"
43,01,14,"V","1AMI-P","ἐθεασάμεθα","ἐθεασάμεθα","ἐθεασάμεθα","θεάομαι"
43,01,14,"RA","ASF","τὴν","τὴν","τήν","ὁ"
43,01,14,"N","ASF","δόξαν","δόξαν","δόξαν","δόξα"
43,01,14,"RP","GSM","αὐτοῦ,","αὐτοῦ","αὐτοῦ","αὐτός"
43,01,14,"N","ASF","δόξαν","δόξαν","δόξαν","δόξα"
43,01,14,"C",NULL,"ὡς","ὡς","ὡς","ὡς"
43,01,14,"A","GSM","μονογενοῦς","μονογενοῦς","μονογενοῦς","μονογενής"
