"OSIS_id","Chapter","Verse","ParsingCodePOS","ParsingCodeDetails","TextWithPunctuation","WordWithPunctuationStripped","NormalizedWord","Lemma"
55,01,09,"C",NULL,"καὶ","καὶ","καί","καί"
55,01,09,"N","ASF","χάριν,","χάριν","χάριν","χάρις"
55,01,09,"RA","ASF","τὴν","τὴν","τήν","ὁ"
55,01,09,"V","APPASF","δοθεῖσαν","δοθεῖσαν","δοθεῖσαν","δίδωμι"
55,01,09,"RP","DP","ἡμῖν","ἡμῖν","ἡμῖν","ἐγώ"
55,01,09,"P",NULL,"ἐν","ἐν","ἐν","ἐν"
55,01,09,"N","DSM","Χριστῷ","Χριστῷ","Χριστῷ","Χριστός"
55,01,09,"N","DSM","Ἰησοῦ","Ἰησοῦ","Ἰησοῦ","Ἰησοῦς"
55,01,09,"P",NULL,"πρὸ","πρὸ","πρό","πρό"
55,01,09,"N","GPM","χρόνων","χρόνων","χρόνων","χρόνος"
55,01,09,"A","GPM","αἰωνίων,","αἰωνίων","αἰωνίων","αἰώνιος"
55,01,10,"V","APPASF","φανερωθεῖσαν","φανερωθεῖσαν","φανερωθεῖσαν","φανερόω"
55,01,10,"C",NULL,"δὲ","δὲ","δέ","δέ"
55,01,10,"D",NULL,"νῦν","νῦν","νῦν","νῦν"
55,01,10,"P",NULL,"διὰ","διὰ","διά","διά"
55,01,10,"RA","GSF","τῆς","τῆς","τῆς","ὁ"
55,01,10,"N","GSF","ἐπιφανείας","ἐπιφανείας","ἐπιφανείας","ἐπιφάνεια"
55,01,10,"RA","GSM","τοῦ","τοῦ","τοῦ","ὁ"
55,01,10,"N","GSM","σωτῆρος","σωτῆρος","σωτῆρος","σωτήρ"
55,01,10,"RP","GP","ἡμῶν","ἡμῶν","ἡμῶν","ἐγώ"
55,01,10,"N","GSM","⸂Ἰησοῦ","Ἰησοῦ","Ἰησοῦ","Ἰησοῦς"
55,01,10,"N","GSM","Χριστοῦ⸃,","Χριστοῦ","Χριστοῦ","Χριστός"
55,01,10,"V","AAPGSM","καταργήσαντος","καταργήσαντος","καταργήσαντος","καταργέω"
55,01,10,"C",NULL,"μὲν","μὲν","μέν","μέν"
55,01,10,"RA","ASM","τὸν","τὸν","τόν","ὁ"
55,01,10,"N","ASM","θάνατον","θάνατον","θάνατον","θάνατος"
55,01,10,"V","AAPGSM","φωτίσαντος","φωτίσαντος","φωτίσαντος","φωτίζω"
55,01,10,"C",NULL,"δὲ","δὲ","δέ","δέ"
55,01,10,"N","ASF","ζωὴν","ζωὴν","ζωήν","ζωή"
55,01,10,"C",NULL,"καὶ","καὶ","καί","καί"
