"book","chapter","verse","part of speech","parsing code","text (including punctuation)","word (with punctuation stripped)","normalized word","lemma"
"54","01","05","A","GSF","ἀγαθῆς","ἀγαθῆς","ἀγαθῆς","ἀγαθός"
"54","01","05","C","","καὶ","καὶ","καί","καί"
"54","01","05","N","GSF","πίστεως","πίστεως","πίστεως","πίστις"
"54","01","05","A","GSF","ἀνυποκρίτου,","ἀνυποκρίτου","ἀνυποκρίτου","ἀνυπόκριτος"
"54","01","06","RR","GPF","ὧν","ὧν","ὧν","ὅς"
"54","01","06","RI","NPM","τινες","τινες","τινές","τις"
"54","01","06","V","AAPNPM","ἀστοχήσαντες","ἀστοχήσαντες","ἀστοχήσαντες","ἀστοχέω"
"54","01","06","V","3API-P","ἐξετράπησαν","ἐξετράπησαν","ἐξετράπησαν","ἐκτρέπομαι"
"54","01","06","P","","εἰς","εἰς","εἰς","εἰς"
"54","01","06","N","ASF","ματαιολογίαν,","ματαιολογίαν","ματαιολογίαν","ματαιολογία"
"54","01","07","V","PAPNPM","θέλοντες","θέλοντες","θέλοντες","θέλω"
"54","01","07","V","PAN","εἶναι","εἶναι","εἶναι","εἰμί"
