"book","chapter","verse","part of speech","parsing code","text (including punctuation)","word (with punctuation stripped)","normalized word","lemma"
"52","02","02","A","DSM","πολλῷ","πολλῷ","πολλῷ","πολύς"
"52","02","02","N","DSM","ἀγῶνι.","ἀγῶνι","ἀγῶνι","ἀγών"
"52","02","03","RA","NSF","ἡ","ἡ","ἡ","ὁ"
"52","02","03","C","","γὰρ","γὰρ","γάρ","γάρ"
"52","02","03","N","NSF","παράκλησις","παράκλησις","παράκλησις","παράκλησις"
"52","02","03","RP","GP","ἡμῶν","ἡμῶν","ἡμῶν","ἐγώ"
"52","02","03","D","","οὐκ","οὐκ","οὐ","οὐ"
"52","02","03","P","","ἐκ","ἐκ","ἐκ","ἐκ"
"52","02","03","N","GSF","πλάνης","πλάνης","πλάνης","πλάνη"
"52","02","03","C","","οὐδὲ","οὐδὲ","οὐδέ","οὐδέ"
"52","02","03","P","","ἐξ","ἐξ","ἐκ","ἐκ"
"52","02","03","N","GSF","ἀκαθαρσίας","ἀκαθαρσίας","ἀκαθαρσίας","ἀκαθαρσία"
"52","02","03","C","","⸀οὐδὲ","οὐδὲ","οὐδέ","οὐδέ"
"52","02","03","P","","ἐν","ἐν","ἐν","ἐν"
"52","02","03","N","DSM","δόλῳ,","δόλῳ","δόλῳ","δόλος"
"52","02","04","C","","ἀλλὰ","ἀλλὰ","ἀλλά","ἀλλά"
"52","02","04","C","","καθὼς","καθὼς","καθώς","καθώς"
"52","02","04","V","1XPI-P","δεδοκιμάσμεθα","δεδοκιμάσμεθα","δεδοκιμάσμεθα","δοκιμάζω"
"52","02","04","P","","ὑπὸ","ὑπὸ","ὑπό","ὑπό"
"52","02","04","RA","GSM","τοῦ","τοῦ","τοῦ","ὁ"
"52","02","04","N","GSM","θεοῦ","θεοῦ","θεοῦ","θεός"
"52","02","04","V","APN","πιστευθῆναι","πιστευθῆναι","πιστευθῆναι","πιστεύω"
"52","02","04","RA","ASN","τὸ","τὸ","τό","ὁ"
"52","02","04","N","ASN","εὐαγγέλιον","εὐαγγέλιον","εὐαγγέλιον","εὐαγγέλιον"
"52","02","04","D","","οὕτως","οὕτως","οὕτω(ς)","οὕτω(ς)"
"52","02","04","V","1PAI-P","λαλοῦμεν,","λαλοῦμεν","λαλοῦμεν","λαλέω"
"52","02","04","D","","οὐχ","οὐχ","οὐ","οὐ"
"52","02","04","C","","ὡς","ὡς","ὡς","ὡς"
"52","02","04","N","DPM","ἀνθρώποις","ἀνθρώποις","ἀνθρώποις","ἄνθρωπος"
"52","02","04","V","PAPNPM","ἀρέσκοντες","ἀρέσκοντες","ἀρέσκοντες","ἀρέσκω"
"52","02","04","C","","ἀλλὰ","ἀλλὰ","ἀλλά","ἀλλά"
"52","02","04","N","DSM","⸀θεῷ","θεῷ","θεῷ","θεός"
"52","02","04","RA","DSM","τῷ","τῷ","τῷ","ὁ"
"52","02","04","V","PAPDSM","δοκιμάζοντι","δοκιμάζοντι","δοκιμάζοντι","δοκιμάζω"
"52","02","04","RA","APF","τὰς","τὰς","τάς","ὁ"
"52","02","04","N","APF","καρδίας","καρδίας","καρδίας","καρδία"
"52","02","04","RP","GP","ἡμῶν.","ἡμῶν","ἡμῶν","ἐγώ"
"52","02","05","C","","οὔτε","οὔτε","οὔτε","οὔτε"
"52","02","05","C","","γάρ","γάρ","γάρ","γάρ"
"52","02","05","D","","ποτε","ποτε","ποτέ","ποτέ"
"52","02","05","P","","ἐν","ἐν","ἐν","ἐν"
"52","02","05","N","DSM","λόγῳ","λόγῳ","λόγῳ","λόγος"
"52","02","05","N","GSF","κολακείας","κολακείας","κολακείας","κολακεία"
"52","02","05","V","1API-P","ἐγενήθημεν,","ἐγενήθημεν","ἐγενήθημεν","γίνομαι"
"52","02","05","C","","καθὼς","καθὼς","καθώς","καθώς"
