"book","chapter","verse","part of speech","parsing code","text (including punctuation)","word (with punctuation stripped)","normalized word","lemma"
"49","01","09","RR","ASF","ἣν","ἣν","ἥν","ὅς"
"49","01","09","V","3AMI-S","προέθετο","προέθετο","προέθετο","προτίθεμαι"
"49","01","09","P","","ἐν","ἐν","ἐν","ἐν"
"49","01","09","RP","DSM","αὐτῷ","αὐτῷ","αὐτῷ","αὐτός"
"49","01","10","P","","εἰς","εἰς","εἰς","εἰς"
"49","01","10","N","ASF","οἰκονομίαν","οἰκονομίαν","οἰκονομίαν","οἰκονομία"
"49","01","10","RA","GSN","τοῦ","τοῦ","τοῦ","ὁ"
"49","01","10","N","GSN","πληρώματος","πληρώματος","πληρώματος","πλήρωμα"
"49","01","10","RA","GPM","τῶν","τῶν","τῶν","ὁ"
"49","01","10","N","GPM","καιρῶν,","καιρῶν","καιρῶν","καιρός"
"49","01","10","V","AMN","ἀνακεφαλαιώσασθαι","ἀνακεφαλαιώσασθαι","ἀνακεφαλαιώσασθαι","ἀνακεφαλαιόω"
"49","01","10","RA","APN","τὰ","τὰ","τά","ὁ"
"49","01","10","A","APN","πάντα","πάντα","πάντα","πᾶς"
"49","01","10","P","","ἐν","ἐν","ἐν","ἐν"
"49","01","10","RA","DSM","τῷ","τῷ","τῷ","ὁ"
"49","01","10","N","DSM","Χριστῷ,","Χριστῷ","Χριστῷ","Χριστός"
"49","01","10","RA","APN","τὰ","τὰ","τά","ὁ"
"49","01","10","P","","ἐπὶ","ἐπὶ","ἐπί","ἐπί"
"49","01","10","RA","DPM","τοῖς","τοῖς","τοῖς","ὁ"
"49","01","10","N","DPM","οὐρανοῖς","οὐρανοῖς","οὐρανοῖς","οὐρανός"
"49","01","10","C","","καὶ","καὶ","καί","καί"
"49","01","10","RA","APN","τὰ","τὰ","τά","ὁ"
"49","01","10","P","","ἐπὶ","ἐπὶ","ἐπί","ἐπί"
"49","01","10","RA","GSF","τῆς","τῆς","τῆς","ὁ"
"49","01","10","N","GSF","γῆς·","γῆς","γῆς","γῆ"
"49","01","10","P","","ἐν","ἐν","ἐν","ἐν"
"49","01","10","RP","DSM","αὐτῷ,","αὐτῷ","αὐτῷ","αὐτός"
"49","01","11","P","","ἐν","ἐν","ἐν","ἐν"
"49","01","11","RR","DSM","ᾧ","ᾧ","ᾧ","ὅς"
"49","01","11","D","","καὶ","καὶ","καί","καί"
"49","01","11","V","1API-P","ἐκληρώθημεν","ἐκληρώθημεν","ἐκληρώθημεν","κληρόω"
"49","01","11","V","APPNPM","προορισθέντες","προορισθέντες","προορισθέντες","προορίζω"
